;ZONE_NAME;MAINLAMKEY;CITY_NAME;DTP;FIC;FIS;FTS;Projectnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant
4446;W01-C-Roeselare-FH02;1188437;Roeselare;;;;;ROESELARE - FH02;;BL0033;Zwarte-Leeuwstraat;60;;XC
4447;W01-C-Roeselare-FH02;1245458;Roeselare;;;;;ROESELARE - FH02;Gitsestraat 1-1A;BL0032;Gitsestraat;1;;
4448;W01-C-Roeselare-FH02;1245519;Roeselare;;;;;ROESELARE - FH02;;BL0028;Handboogstraat;5;;D
4449;W01-C-Roeselare-FH02;1245523;Roeselare;;;;;ROESELARE - FH02;Hoogleedsesteenweg 54-56;BL0032;Hoogleedsesteenweg;54;;
4450;W01-C-Roeselare-FH02;1245761;Roeselare;;;;;ROESELARE - FH02;;BL0033;Westlaan;504;;X
4451;W01-C-Roeselare-FH02;1245763;Roeselare;;;;;ROESELARE - FH02;;BL0034;Westlaan;530;;D
4452;W01-C-Roeselare-FH02;1245765;Roeselare;;;;;ROESELARE - FH02;;BL0025;Westlaan;404;;D
4453;W01-C-Roeselare-FH02;1250501;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;72;;D
4454;W01-C-Roeselare-FH02;1250502;Roeselare;;;;;ROESELARE - FH02;Hoogleedsesteenweg 72-74;BL0032;Hoogleedsesteenweg;74;;D
4455;W01-C-Roeselare-FH02;1250506;Roeselare;;;;;ROESELARE - FH02;;BL0035;Hoogleedsesteenweg;154;;
4456;W01-C-Roeselare-FH02;1250511;Roeselare;;;;;ROESELARE - FH02;;BL0025;Westlaan;468;;
4457;W01-C-Roeselare-FH02;1250523;Roeselare;;;;;ROESELARE - FH02;Steenstraat 9-11-13;BL0035;Steenstraat;11;;X
4458;W01-C-Roeselare-FH02;1250533;Roeselare;;;;;ROESELARE - FH02;;BL0035;Noordlaan;61;;D
4459;W01-C-Roeselare-FH02;1255570;Roeselare;;;;;ROESELARE - FH02;;BL0013;Westlaan;266;;D
4460;W01-C-Roeselare-FH02;1255613;Roeselare;;;;;ROESELARE - FH02;;BL0014;Pilkemstraat;66;;D
4461;W01-C-Roeselare-FH02;1255630;Roeselare;;;;;ROESELARE - FH02;;BL0006;Molenstraat;102;;D
4462;W01-C-Roeselare-FH02;1255672;Roeselare;;;;;ROESELARE - FH02;;BL0004;Langemarkstraat;8;;D
4463;W01-C-Roeselare-FH02;1255673;Roeselare;;;;;ROESELARE - FH02;;BL0004;Kermisstraat;21;;D
4464;W01-C-Roeselare-FH02;1255674;Roeselare;;;;;ROESELARE - FH02;;BL0004;Kermisstraat;29;;D
4465;W01-C-Roeselare-FH02;1255679;Roeselare;;;;;ROESELARE - FH02;;BL0007;Kermisstraat;50;;D
4466;W01-C-Roeselare-FH02;1255680;Roeselare;;;;;ROESELARE - FH02;;BL0007;Arme-Klarenstraat;21;;XC
4467;W01-C-Roeselare-FH02;1255681;Roeselare;;;;;ROESELARE - FH02;;BL0007;Arme-Klarenstraat;25;;XC
4468;W01-C-Roeselare-FH02;1255686;Roeselare;;;;;ROESELARE - FH02;;BL0010;Arme-Klarenstraat;12;;XC
4469;W01-C-Roeselare-FH02;1255687;Roeselare;;;;;ROESELARE - FH02;;BL0010;Arme-Klarenstraat;22;;D
4470;W01-C-Roeselare-FH02;1256223;Roeselare;;;;;ROESELARE - FH02;BG Noordstraat 149-151;BL0022;Noordstraat;151;;D
4471;W01-C-Roeselare-FH02;1256225;Roeselare;;;;;ROESELARE - FH02;;BL0022;Noordstraat;155;;XC
4472;W01-C-Roeselare-FH02;1256232;Roeselare;;;;;ROESELARE - FH02;;BL0027;Noordstraat;189;;XC
4473;W01-C-Roeselare-FH02;1256233;Roeselare;;;;;ROESELARE - FH02;;BL0027;Noordstraat;169;;
4474;W01-C-Roeselare-FH02;1256241;Roeselare;;;;;ROESELARE - FH02;Kattenstraat 43-45-47-49;BL0021;Kattenstraat;45;;XC
4475;W01-C-Roeselare-FH02;1256242;Roeselare;;;;;ROESELARE - FH02;Kattenstraat 43-45-47-49;BL0021;Kattenstraat;47;;XC
4476;W01-C-Roeselare-FH02;1256253;Roeselare;;;;;ROESELARE - FH02;;BL0021;Kattenstraat;117;;D
4477;W01-C-Roeselare-FH02;1256257;Roeselare;;;;;ROESELARE - FH02;;BL0027;Noordstraat;195;;D
4478;W01-C-Roeselare-FH02;1256282;Roeselare;;;;;ROESELARE - FH02;;BL0027;D̩sir̩ Mergaertstraat;34;;D
4479;W01-C-Roeselare-FH02;1256289;Roeselare;;;;;ROESELARE - FH02;Karnemelkstraat 40-42;BL0012;Karnemelkstraat;42;;D
4480;W01-C-Roeselare-FH02;1256298;Roeselare;;;;;ROESELARE - FH02;Manestraat 2-4-6;BL0012;Manestraat;4;;D
4481;W01-C-Roeselare-FH02;1256301;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;23;;D
4482;W01-C-Roeselare-FH02;1256302;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;25;;D
4483;W01-C-Roeselare-FH02;1256306;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;43;;D
4484;W01-C-Roeselare-FH02;1256314;Roeselare;;;;;ROESELARE - FH02;;BL0019;Noordstraat;69;;D
4485;W01-C-Roeselare-FH02;1320859;Roeselare;;;;;ROESELARE - FH02;Weststraat 40-42-44-46-48;BL0024;Weststraat;40;;XC
4486;W01-C-Roeselare-FH02;1339339;Roeselare;;;;;ROESELARE - FH02;;BL0021;Kattenstraat;91;;D
4487;W01-C-Roeselare-FH02;1364316;Roeselare;;;;;ROESELARE - FH02;Gitsestraat 1-1A;BL0032;Gitsestraat;1;A;D
4488;W01-C-Roeselare-FH02;1512295;Roeselare;;;;;ROESELARE - FH02;;BL0016;Weststraat;55;;D
4489;W01-C-Roeselare-FH02;3413325;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;34;;XA
4490;W01-C-Roeselare-FH02;3413326;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;36;;XC
4491;W01-C-Roeselare-FH02;3413327;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;42;;XA
4492;W01-C-Roeselare-FH02;3413328;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;44;;XC
4493;W01-C-Roeselare-FH02;3413329;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;46;;XA
4494;W01-C-Roeselare-FH02;3413330;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;48;;XC
4495;W01-C-Roeselare-FH02;3414083;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;57;;
4496;W01-C-Roeselare-FH02;3414085;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;63;;
4497;W01-C-Roeselare-FH02;3414481;Roeselare;;;;;ROESELARE - FH02;;BL0015;Alfons Carlierstraat;11;;D
4498;W01-C-Roeselare-FH02;3414652;Roeselare;;;;;ROESELARE - FH02;;BL0010;Diksmuidsesteenweg;3;;D
4499;W01-C-Roeselare-FH02;3414659;Roeselare;;;;;ROESELARE - FH02;;BL0010;Diksmuidsesteenweg;19;;D
4500;W01-C-Roeselare-FH02;3414661;Roeselare;;;;;ROESELARE - FH02;;BL0018;Diksmuidsesteenweg;28;;
4501;W01-C-Roeselare-FH02;3415745;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;26;;D
4502;W01-C-Roeselare-FH02;3415758;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;112;;
4503;W01-C-Roeselare-FH02;3415759;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;114;;
4504;W01-C-Roeselare-FH02;3415760;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;124;;D
4505;W01-C-Roeselare-FH02;3415763;Roeselare;;;;;ROESELARE - FH02;Hoogleedsesteenweg 147-149;BL0034;Hoogleedsesteenweg;149;;XC
4506;W01-C-Roeselare-FH02;3415980;Roeselare;;;;;ROESELARE - FH02;;BL201;Iepersestraat;194;;
4507;W01-C-Roeselare-FH02;3416378;Roeselare;;;;;ROESELARE - FH02;;BL0004;Kermisstraat;5;;X
4508;W01-C-Roeselare-FH02;3416386;Roeselare;;;;;ROESELARE - FH02;;BL0011;Karnemelkstraat;5;;D
4509;W01-C-Roeselare-FH02;3416395;Roeselare;;;;;ROESELARE - FH02;;BL0011;Karnemelkstraat;25;;C
4510;W01-C-Roeselare-FH02;3416399;Roeselare;;;;;ROESELARE - FH02;;BL0011;Karnemelkstraat;39;;D
4511;W01-C-Roeselare-FH02;3416403;Roeselare;;;;;ROESELARE - FH02;;BL0011;Karnemelkstraat;53;;D
4512;W01-C-Roeselare-FH02;3416736;Roeselare;;;;;ROESELARE - FH02;;BL0005;Langemarkstraat;35;;
4513;W01-C-Roeselare-FH02;3417123;Roeselare;;;;;ROESELARE - FH02;Manestraat 9-11;BL0009;Manestraat;11;;
4514;W01-C-Roeselare-FH02;3417128;Roeselare;;;;;ROESELARE - FH02;;BL0009;Manestraat;17;A;D
4515;W01-C-Roeselare-FH02;3417130;Roeselare;;;;;ROESELARE - FH02;;BL0012;Manestraat;20;;D
4516;W01-C-Roeselare-FH02;3417134;Roeselare;;;;;ROESELARE - FH02;;BL0012;Manestraat;28;;D
4517;W01-C-Roeselare-FH02;3417513;Roeselare;;;;;ROESELARE - FH02;;BL0008;Motestraat;1;;D
4518;W01-C-Roeselare-FH02;3417593;Roeselare;;;;;ROESELARE - FH02;Noordstraat 107-109-111;BL0020;Noordstraat;109;;XC
4519;W01-C-Roeselare-FH02;3417615;Roeselare;;;;;ROESELARE - FH02;;BL0027;Noordstraat;181;;D
4520;W01-C-Roeselare-FH02;3418094;Roeselare;;;;;ROESELARE - FH02;Albrecht Rodenbachstraat 79_Wallenstraat 60-62;BL0011;Albrecht Rodenbachstraat;79;;D
4521;W01-C-Roeselare-FH02;3418906;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;10;;X
4522;W01-C-Roeselare-FH02;3418908;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;16;;X
4523;W01-C-Roeselare-FH02;3418911;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;18;;X
4524;W01-C-Roeselare-FH02;3418917;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 26-28;BL0005;Sint-Michielsstraat;28;;XC
4525;W01-C-Roeselare-FH02;3418918;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 30-32-34-36;BL0005;Sint-Michielsstraat;36;;
4526;W01-C-Roeselare-FH02;3418924;Roeselare;;;;;ROESELARE - FH02;;BL0024;Sint-Sebastiaansstraat;3;;D
4527;W01-C-Roeselare-FH02;3418925;Roeselare;;;;;ROESELARE - FH02;;BL0024;Sint-Sebastiaansstraat;5;;D
4528;W01-C-Roeselare-FH02;3418932;Roeselare;;;;;ROESELARE - FH02;Sint-Sebastiaansstraat 33-35;BL0024;Sint-Sebastiaansstraat;35;;XC
4529;W01-C-Roeselare-FH02;3418946;Roeselare;;;;;ROESELARE - FH02;;BL0025;Sint-Sebastiaansstraat;80;;D
4530;W01-C-Roeselare-FH02;3419088;Roeselare;;;;;ROESELARE - FH02;Steenstraat 9-11-13;BL0035;Steenstraat;9;;X
4531;W01-C-Roeselare-FH02;3419280;Roeselare;;;;;ROESELARE - FH02;;BL0019;Uilstraat;3;;D
4532;W01-C-Roeselare-FH02;3419281;Roeselare;;;;;ROESELARE - FH02;;BL0019;Uilstraat;7;;D
4533;W01-C-Roeselare-FH02;3419714;Roeselare;;;;;ROESELARE - FH02;;BL0010;Wallenstraat;1;;D
4534;W01-C-Roeselare-FH02;3419716;Roeselare;;;;;ROESELARE - FH02;Wallenstraat 2-4-4A;BL0011;Wallenstraat;2;;XC
4535;W01-C-Roeselare-FH02;3419718;Roeselare;;;;;ROESELARE - FH02;Wallenstraat 2-4-4A;BL0011;Wallenstraat;4;A;XC
4536;W01-C-Roeselare-FH02;3419720;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;6;;D
4537;W01-C-Roeselare-FH02;3419722;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;10;;D
4538;W01-C-Roeselare-FH02;3419725;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;14;;D
4539;W01-C-Roeselare-FH02;3419727;Roeselare;;;;;ROESELARE - FH02;;BL0010;Wallenstraat;15;;D
4540;W01-C-Roeselare-FH02;3419731;Roeselare;;;;;ROESELARE - FH02;;BL0010;Wallenstraat;21;;D
4541;W01-C-Roeselare-FH02;3419735;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;28;;XC
4542;W01-C-Roeselare-FH02;3419737;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;32;;D
4543;W01-C-Roeselare-FH02;3419743;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;42;;XC
4544;W01-C-Roeselare-FH02;3419747;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;50;;D
4545;W01-C-Roeselare-FH02;3419751;Roeselare;;;;;ROESELARE - FH02;Albrecht Rodenbachstraat 79_Wallenstraat 60-62;BL0011;Wallenstraat;60;;D
4546;W01-C-Roeselare-FH02;3419839;Roeselare;;;;;ROESELARE - FH02;;BL201;Westlaan;138;A;
4547;W01-C-Roeselare-FH02;3419882;Roeselare;;;;;ROESELARE - FH02;Weststraat 40-42-44-46-48;BL0024;Weststraat;42;;XC
4548;W01-C-Roeselare-FH02;3419885;Roeselare;;;;;ROESELARE - FH02;Weststraat 40-42-44-46-48;BL0024;Weststraat;44;;XC
4549;W01-C-Roeselare-FH02;3419886;Roeselare;;;;;ROESELARE - FH02;Weststraat 40-42-44-46-48;BL0024;Weststraat;46;;XC
4550;W01-C-Roeselare-FH02;3419888;Roeselare;;;;;ROESELARE - FH02;;BL0024;Weststraat;48;;XC
4551;W01-C-Roeselare-FH02;3419891;Roeselare;;;;;ROESELARE - FH02;;BL0016;Weststraat;55;A;D
4552;W01-C-Roeselare-FH02;3419897;Roeselare;;;;;ROESELARE - FH02;;BL0023;Weststraat;82;;D
4553;W01-C-Roeselare-FH02;3948061;Roeselare;;;;;ROESELARE - FH02;;BL0016;Diksmuidsesteenweg;52;;D
4554;W01-C-Roeselare-FH02;3948089;Roeselare;;;;;ROESELARE - FH02;;BL0018;Kattenstraat;7;B;
4555;W01-C-Roeselare-FH02;3948110;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;31;;D
4556;W01-C-Roeselare-FH02;3948133;Roeselare;;;;;ROESELARE - FH02;;BL0019;Uilstraat;5;;D
4557;W01-C-Roeselare-FH02;3948144;Roeselare;;;;;ROESELARE - FH02;Vrouwenstraat 3-5-7;BL0009;Vrouwenstraat;5;;XC
4558;W01-C-Roeselare-FH02;3948145;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;40;;D
4559;W01-C-Roeselare-FH02;3948150;Roeselare;;;;;ROESELARE - FH02;;BL0023;Weststraat;65;;X
4560;W01-C-Roeselare-FH02;3960050;Roeselare;;;;;ROESELARE - FH02;;BL0011;Wallenstraat;52;;XC
4561;W01-C-Roeselare-FH02;3996598;Roeselare;;;;;ROESELARE - FH02;;BL0018;Diksmuidsesteenweg;34;;
4562;W01-C-Roeselare-FH02;4055156;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 40-42-44;BL0005;Sint-Michielsstraat;42;;
4563;W01-C-Roeselare-FH02;4127746;Roeselare;;;;;ROESELARE - FH02;;BL0025;Westlaan;464;;
4564;W01-C-Roeselare-FH02;4178002;Roeselare;;;;;ROESELARE - FH02;;BL0004;Kermisstraat;23;;D
4565;W01-C-Roeselare-FH02;4240145;Roeselare;;;;;ROESELARE - FH02;;BL0019;Noordstraat;63;;D
4566;W01-C-Roeselare-FH02;4350922;Roeselare;;;;;ROESELARE - FH02;;BL0032;Gitsestraat;59;;XC
4567;W01-C-Roeselare-FH02;4351119;Roeselare;;;;;ROESELARE - FH02;Hoogleedsesteenweg 54-56;BL0032;Hoogleedsesteenweg;56;;
4568;W01-C-Roeselare-FH02;4353795;Roeselare;;;;;ROESELARE - FH02;Kattenstraat 54-56-58-60;BL0022;Kattenstraat;54;;XC
4569;W01-C-Roeselare-FH02;4353798;Roeselare;;;;;ROESELARE - FH02;Kattenstraat 54-56-58-60;BL0022;Kattenstraat;56;;XC
4570;W01-C-Roeselare-FH02;4355146;Roeselare;;;;;ROESELARE - FH02;;BL0019;Noordstraat;57;;D
4571;W01-C-Roeselare-FH02;4355172;Roeselare;;;;;ROESELARE - FH02;;BL0012;Albrecht Rodenbachstraat;31;;D
4572;W01-C-Roeselare-FH02;4355248;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;29;;D
4573;W01-C-Roeselare-FH02;4355383;Roeselare;;;;;ROESELARE - FH02;Westlaan 346-348;BL0023;Westlaan;348;;XC
4574;W01-C-Roeselare-FH02;4358425;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;49;;
4575;W01-C-Roeselare-FH02;4358428;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;59;;
4576;W01-C-Roeselare-FH02;4358429;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;61;;
4577;W01-C-Roeselare-FH02;4358430;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;65;;
4578;W01-C-Roeselare-FH02;4358431;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;67;;
4579;W01-C-Roeselare-FH02;4358474;Roeselare;;;;;ROESELARE - FH02;Vrouwenstraat 3-5-7;BL0009;Vrouwenstraat;7;;XC
4580;W01-C-Roeselare-FH02;4358556;Roeselare;;;;;ROESELARE - FH02;Manestraat 9-11;BL0009;Manestraat;9;;D
4581;W01-C-Roeselare-FH02;4358567;Roeselare;;;;;ROESELARE - FH02;;BL0011;Karnemelkstraat;37;;D
4582;W01-C-Roeselare-FH02;4358605;Roeselare;;;;;ROESELARE - FH02;;BL0018;Diksmuidsesteenweg;32;;
4583;W01-C-Roeselare-FH02;4359539;Roeselare;;;;;ROESELARE - FH02;Hoogleedsesteenweg 147-149;BL0034;Hoogleedsesteenweg;147;;XC
4584;W01-C-Roeselare-FH02;4359655;Roeselare;;;;;ROESELARE - FH02;;BL0035;Noordlaan;55;;XC
4585;W01-C-Roeselare-FH02;4364172;Roeselare;;;;;ROESELARE - FH02;;BL201;Bakkersstraat;9;;D
4586;W01-C-Roeselare-FH02;4364173;Roeselare;;;;;ROESELARE - FH02;;BL201;Bakkersstraat;11;;D
4587;W01-C-Roeselare-FH02;4369624;Roeselare;;;;;ROESELARE - FH02;;BL0006;Molenstraat;68;;D
4588;W01-C-Roeselare-FH02;4371370;Roeselare;;;;;ROESELARE - FH02;;BL0005;Motestraat;19;;D
4589;W01-C-Roeselare-FH02;4371387;Roeselare;;;;;ROESELARE - FH02;;BL0005;Sint-Michielsstraat;4;;D
4590;W01-C-Roeselare-FH02;4371402;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;12;;X
4591;W01-C-Roeselare-FH02;4371405;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;14;;X
4592;W01-C-Roeselare-FH02;4371433;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat_30_32_34_36;BL0005;Sint-Michielsstraat;30;;
4593;W01-C-Roeselare-FH02;4371437;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 30-32-34-36;BL0005;Sint-Michielsstraat;32;;
4594;W01-C-Roeselare-FH02;4371440;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 30-32-34-36;BL0005;Sint-Michielsstraat;34;;
4595;W01-C-Roeselare-FH02;4371443;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 30-32-34-36;BL0005;Sint-Michielsstraat;38;;
4596;W01-C-Roeselare-FH02;4371445;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 40-42-44;BL0005;Sint-Michielsstraat;40;;
4597;W01-C-Roeselare-FH02;4371468;Roeselare;;;;;ROESELARE - FH02;;BL0005;Iepersestraat;46;;
4598;W01-C-Roeselare-FH02;4371474;Roeselare;;;;;ROESELARE - FH02;;BL0005;Iepersestraat;50;;D
4599;W01-C-Roeselare-FH02;5573066;Roeselare;;;;;ROESELARE - FH02;;BL0010;Blekerijstraat;49;B;
4600;W01-C-Roeselare-FH02;5580344;Roeselare;;;;;ROESELARE - FH02;Marie-Louise De Meesterplein 2-3-4;BL0009;Marie-Louise De Meesterplein;3;;XC
4601;W01-C-Roeselare-FH02;5580454;Roeselare;;;;;ROESELARE - FH02;Kattenstraat 54-56-58-60;BL0022;Kattenstraat;60;;XC
4602;W01-C-Roeselare-FH02;5580530;Roeselare;;;;;ROESELARE - FH02;;BL0019;Uilstraat;9;;D
4603;W01-C-Roeselare-FH02;5713827;Roeselare;;;;;ROESELARE - FH02;;BL0022;Noordstraat;155;A;
4604;W01-C-Roeselare-FH02;5717363;Roeselare;;;;;ROESELARE - FH02;;BL0008;Huidevetterijstraat;8;;XC
4605;W01-C-Roeselare-FH02;6038255;Roeselare;;;;;ROESELARE - FH02;;BL0032;Gitsestraat;1;B;D
4606;W01-C-Roeselare-FH02;6038282;Roeselare;;;;;ROESELARE - FH02;Marie-Louise De Meesterplein 2-3-4;BL0009;Marie-Louise De Meesterplein;4;;XC
4607;W01-C-Roeselare-FH02;6038313;Roeselare;;;;;ROESELARE - FH02;Steenstraat 9-11-13;BL0035;Steenstraat;13;A;X
4608;W01-C-Roeselare-FH02;6038314;Roeselare;;;;;ROESELARE - FH02;Steenstraat 9-11-13;BL0035;Steenstraat;13;B;X
4609;W01-C-Roeselare-FH02;6056472;Roeselare;;;;;ROESELARE - FH02;;BL0010;Arme-Klarenstraat;17;B;
4610;W01-C-Roeselare-FH02;6240799;Roeselare;;;;;ROESELARE - FH02;;BL0024;Weststraat;36;A;XC
4611;W01-C-Roeselare-FH02;6383904;Roeselare;;;;;ROESELARE - FH02;Weststraat 94_Westlaan 344;BL0023;Westlaan;344;;XC
4612;W01-C-Roeselare-FH02;6459859;Roeselare;;;;;ROESELARE - FH02;;BL0012;Noordstraat;43;A;
4613;W01-C-Roeselare-FH02;6607008;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Sint-Michielsstraat;20;;X
4614;W01-C-Roeselare-FH02;851410;Roeselare;;;;;ROESELARE - FH02;;BL0032;Hoogleedsesteenweg;8;;
4615;W01-C-Roeselare-FH02;851411;Roeselare;;;;;ROESELARE - FH02;;BL0028;Hoogleedsesteenweg;65;;XC
4616;W01-C-Roeselare-FH02;852515;Roeselare;;;;;ROESELARE - FH02;Sint-Sebastiaansstraat 33-35;BL0024;Sint-Sebastiaansstraat;33;;XC
4617;W01-C-Roeselare-FH02;852532;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;38;;XC
4618;W01-C-Roeselare-FH02;852535;Roeselare;;;;;ROESELARE - FH02;Westlaan 346-348;BL0023;Westlaan;346;;XC
4619;W01-C-Roeselare-FH02;852539;Roeselare;;;;;ROESELARE - FH02;;BL0017;Weststraat;23;;D
4620;W01-C-Roeselare-FH02;852544;Roeselare;;;;;ROESELARE - FH02;;BL0016;Weststraat;83;;D
4621;W01-C-Roeselare-FH02;852545;Roeselare;;;;;ROESELARE - FH02;Weststraat 94_Westlaan 344;BL0023;Weststraat;94;;XC
4622;W01-C-Roeselare-FH02;852554;Roeselare;;;;;ROESELARE - FH02;Juffrouw Lamotestraat 34-36-38-40-42-44-46-48;BL0017;Juffrouw Lamotestraat;40;;XA
4623;W01-C-Roeselare-FH02;852887;Roeselare;;;;;ROESELARE - FH02;;BL0033;Zwarte-Leeuwstraat;58;;X
4624;W01-C-Roeselare-FH02;852895;Roeselare;;;;;ROESELARE - FH02;;BL0035;Hoogleedsesteenweg;156;;D
4625;W01-C-Roeselare-FH02;869013;Roeselare;;;;;ROESELARE - FH02;Pelkimstraat 68_Westlaan 270-272;BL0014;Westlaan;272;;D
4626;W01-C-Roeselare-FH02;877456;Roeselare;;;;;ROESELARE - FH02;;BL201;Iepersestraat;126;;XC
4627;W01-C-Roeselare-FH02;877473;Roeselare;;;;;ROESELARE - FH02;;BL0004;Iepersestraat;54;;D
4628;W01-C-Roeselare-FH02;877533;Roeselare;;;;;ROESELARE - FH02;;BL0008;Sint-Michielsplein;15;;D
4629;W01-C-Roeselare-FH02;877539;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 40-42-44;BL0005;Sint-Michielsstraat;44;;
4630;W01-C-Roeselare-FH02;877698;Roeselare;;;;;ROESELARE - FH02;;BL0013;Groenestraat;156;;D
4631;W01-C-Roeselare-FH02;877710;Roeselare;;;;;ROESELARE - FH02;Pelkimstraat 68_Westlaan 270-272;BL0014;Pilkemstraat;68;;D
4632;W01-C-Roeselare-FH02;877723;Roeselare;;;;;ROESELARE - FH02;;BL0006;Molenstraat;112;;D
4633;W01-C-Roeselare-FH02;877724;Roeselare;;;;;ROESELARE - FH02;;BL0006;Molenstraat;42;A;D
4634;W01-C-Roeselare-FH02;877725;Roeselare;;;;;ROESELARE - FH02;Arme-Klarenstraat 71-73;BL0007;Arme-Klarenstraat;73;;XC
4635;W01-C-Roeselare-FH02;877738;Roeselare;;;;;ROESELARE - FH02;;BL201;Westlaan;140;;
4636;W01-C-Roeselare-FH02;877759;Roeselare;;;;;ROESELARE - FH02;Sint-Michielsstraat 10-12-14-16-18-20_Motestraat 29;BL0005;Motestraat;29;;X
4637;W01-C-Roeselare-FH02;877764;Roeselare;;;;;ROESELARE - FH02;;BL0015;Alfons Carlierstraat;1;;D
4638;W01-C-Roeselare-FH02;877765;Roeselare;;;;;ROESELARE - FH02;;BL0014;Westlaan;282;;D
4639;W01-C-Roeselare-FH02;877767;Roeselare;;;;;ROESELARE - FH02;;BL0014;Westlaan;292;;D
4640;W01-C-Roeselare-FH02;877775;Roeselare;;;;;ROESELARE - FH02;;BL0014;Diksmuidsesteenweg;177;;D
4641;W01-C-Roeselare-FH02;877777;Roeselare;;;;;ROESELARE - FH02;;BL0014;Diksmuidsesteenweg;99;;D
4642;W01-C-Roeselare-FH02;877798;Roeselare;;;;;ROESELARE - FH02;Vrouwenstraat 3-5-7;BL0009;Vrouwenstraat;3;;XC
4643;W01-C-Roeselare-FH02;877801;Roeselare;;;;;ROESELARE - FH02;Manestraat 2-4-6;BL0012;Manestraat;6;;D
4644;W01-C-Roeselare-FH02;877803;Roeselare;;;;;ROESELARE - FH02;;BL0009;Manestraat;1;;D
