Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
KNOKKE-HEIST - FH09;2756868;20977677;;Zeedijk-Heist;245;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2758773;20977712;;Jozef Dhoorelaan;132;;XA;2020-02-05;;Y;;Y;2020-02-05;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756878;20977679;;Zeedijk-Heist;255;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759152;20977713;;Duinenstraat;3;;XC;;;Y;;Y;2020-01-16;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756889;20977681;;Zeedijk-Heist;267;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759154;20977714;;Duinenstraat;5;;XC;2020-01-30;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756901;20977686;;Zeedijk-Heist;285;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759155;20977715;;Duinenstraat;6;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759157;20977716;;Duinenstraat;9;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759750;20977730;Elizabetlaan 345-347;Elizabetlaan;345;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759162;20977718;;Duinenstraat;15;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759163;20977719;Duinenstraat 17-19;Duinenstraat;17;;C;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4253977;20977901;;Zeedijk-Heist;146;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759166;20977721;;Duinenstraat;20;;XC;;;Y;;Y;2020-02-18;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4335312;20977906;;Zeedijk-Heist;237;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759460;20977722;;Eerste-Geniestraat;5;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;71698;21117918;;Albatrosstraat;33;;XA;2020-01-30;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;5579224;21118814;;Zeedijk-Heist;250;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;4337343;20977921;;Zeedijk-Heist;263;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759461;20977723;;Eerste-Geniestraat;6;;C;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;290626;21118355;;Zeedijk-Heist;171;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;4337440;20977927;;Zeedijk-Heist;281;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759464;20977724;;Eerste-Geniestraat;9;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766983;21118006;;Graaf d Ursellaan;13;;XA;;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;6524198;21118323;Zeedijk-Heist 148-149;Zeedijk-Heist;149;;XA;2020-01-16;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337441;21118902;;Zeedijk-Heist;282;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337486;20977933;;Zeedijk-Heist;68;;C;;;Y;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759468;20977725;Eerste-Geniestraat 17-19;Eerste-Geniestraat;17;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;6525309;21118184;Parkstraat 19-21;Parkstraat;21;;A;;2020-02-26;Y;;Y;;;2020-03-29;BUILDING template
KNOKKE-HEIST - FH09;6524195;21118363;Elizabetlaan 391-393_Zeedijk-Heist 172_Vuurtorenstraat 2-4;Zeedijk-Heist;172;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;4337493;20977934;;Zeedijk-Heist;73;;;;;N;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759741;20977726;;Elizabetlaan;331;;XA;;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756727;21118251;Zeedijk-Heist 84-85-86;Zeedijk-Heist;86;;XA;2020-01-21;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756875;21118816;;Zeedijk-Heist;252;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337756;20977937;;Zeedijk-Heist;189;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759742;20977727;;Elizabetlaan;333;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;290501;21118378;;Zeedijk-Heist;173;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;5564757;20977938;Elizabetlaan 391-393_Zeedijk-Heist 172_Vuurtorenstraat 2-4;Elizabetlaan;391;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;6524207;21344206;;Eerste-Geniestraat;3;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759744;20977728;;Elizabetlaan;337;;XA;;;Y;;Y;2020-01-20;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;5579378;20977946;;Heldenplein;21;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2759746;20977729;Elizabetlaan 339-341-343;Elizabetlaan;339;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;297118;21118187;Eerste-Geniestraat 16_Parkstraat 23-25;Parkstraat;25;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2759158;20977717;;Duinenstraat;10;;A;2020-01-24;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759751;20977731;Elizabetlaan 345-347;Elizabetlaan;347;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;3939525;20977886;August Beernaertstraat 38-40_Visserskapelstraat 10-12;August Beernaertstraat;38;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2759752;20977732;Elizabetlaan 351-353;Elizabetlaan;351;;XA;;;Y;;Y;2020-02-05;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766986;21118012;;Graaf d Ursellaan;15;;XA;;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756900;20977685;;Zeedijk-Heist;283;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759755;20977733;;Elizabetlaan;363;;XA;;;Y;;Y;2020-02-18;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;302629;20977855;;Serweytens de Mercxstraat;4;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759762;20977734;;Elizabetlaan;373;;A;2020-01-15;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;3939547;20977887;;Duinenstraat;24;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2759941;20977735;;de Gemblinnestraat;2;;XA;2020-01-15;;Y;;Y;2019-11-23;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764985;20977765;;Louis Parentstraat;3;;XA;2020-01-22;;Y;;Y;2020-01-20;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760284;20977736;Heldenplein 2_Zeedijk-Heist 212-213-214-215;Heldenplein;2;;XA;;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337416;20977926;De Kinkhoorn 9-10;De Kinkhoorn;10;;XC;2020-01-13;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2760285;1799470;;Heldenplein;3;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;292673;20977835;;Zeedijk-Heist;82;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760286;1799471;Heldenplein 4-8;Heldenplein;4;;XA;;;Y;;Y;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756716;20977617;;Zeedijk-Heist;72;;XA;2020-01-15;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760287;1799472;;Heldenplein;7;;XA;;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;71633;21118191;;Serweytens de Mercxstraat;2;;XA;;;Y;;Y;2020-02-18;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;6524194;21118441;;Zeedijk-Heist;194;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2764644;20977762;;O.-L.-Vrouwstraat;19;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760289;20977737;;Heldenplein;11;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;4096025;21118013;Graaf d Ursellaan 16-17;Graaf d Ursellaan;17;;XA;2020-01-15;;Y;;Y;2019-11-25;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4336099;20977914;Louis Parentstraat 27-29-31-33;Louis Parentstraat;29;;C;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760293;20977738;Heldenplein 14-16;Heldenplein;14;;XA;2020-01-16;;Y;;Y;2019-11-22;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;292346;20977826;;Zeedijk-Heist;154;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760295;20977739;;Heldenplein;17;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;292679;20977838;;Zeedijk-Heist;106;;XA;;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760296;20977740;;Heldenplein;18;;XA;;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756719;20977618;;Zeedijk-Heist;75;;XA;2020-01-15;;Y;;Y;2019-11-19;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760300;20977741;;Heldenplein;23;;XA;2020-01-14;;Y;;Y;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;71708;21118014;;Graaf d Ursellaan;19;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2756728;20977622;;Zeedijk-Heist;87;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760303;20977742;;Heldenplein;27;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756847;21118561;Heldenplein 2_Zeedijk-Heist 212-213-214-215;Zeedijk-Heist;214;;XA;;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756750;20977631;;Zeedijk-Heist;108;;XA;2020-01-16;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2760304;20977743;;Heldenplein;29;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;71711;21118015;;Graaf d Ursellaan;20;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2756783;20977645;;Zeedijk-Heist;150;;XA;2020-01-16;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756850;21118563;Heldenplein 2_Zeedijk-Heist 212-213-214-215;Zeedijk-Heist;215;;XA;;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756784;20977646;;Zeedijk-Heist;151;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761342;20977745;;De Kinkhoorn;7;;XA;2020-01-13;;Y;;Y;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;5579563;21118018;;Graaf d Ursellaan;22;;XA;2020-02-05;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756785;20977647;;Zeedijk-Heist;152;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761343;20977746;;De Kinkhoorn;8;;XA;2019-12-16;;Y;;Y;2019-12-14;;;BUILDING template
KNOKKE-HEIST - FH09;2756801;20977652;;Zeedijk-Heist;170;;XA;2020-01-16;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761344;20977747;De Kinkhoorn 9-10;De Kinkhoorn;9;;XC;2020-01-13;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;5979720;5979720;;Heldenplein;2;A;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2756807;20977654;;Zeedijk-Heist;175;;XA;2020-01-16;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761348;20977748;;De Kinkhoorn;17;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756808;20977655;;Zeedijk-Heist;176;;XA;2020-01-15;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761349;20977749;;De Kinkhoorn;18;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756839;20977666;;Zeedijk-Heist;205;;XA;2020-01-16;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761350;20977750;;De Kinkhoorn;19;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756867;20977676;;Zeedijk-Heist;244;;XA;2020-02-05;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2761351;20977751;De Kinkhoorn 20-21-22;De Kinkhoorn;21;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2756876;20977678;;Zeedijk-Heist;254;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2763795;20977752;;Kardinaal Mercierstraat;3;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756903;21118918;;Zeedijk-Heist;287;;XA;2019-12-17;;Y;;Y;2019-12-17;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756904;20977688;;Zeedijk-Heist;288;;A;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764631;20977753;;O.-L.-Vrouwstraat;5;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2758018;20977701;August Beernaertstraat 38-40_Visserskapelstraat 10-12;August Beernaertstraat;40;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2764632;20977754;;O.-L.-Vrouwstraat;6;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;71709;21118020;;Graaf d Ursellaan;23;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;4099099;20977895;Louis Parentstraat 27-29-31-33;Louis Parentstraat;27;;C;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764634;20977755;;O.-L.-Vrouwstraat;9;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4141427;20977898;;Duinenstraat;8;;XC;2020-01-15;;Y;;Y;2019-11-19;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764637;20977756;;O.-L.-Vrouwstraat;12;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337356;20977923;De Kinkhoorn 20-21-22;De Kinkhoorn;20;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2764638;20977757;;O.-L.-Vrouwstraat;13;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337358;20977924;De Kinkhoorn 20-21-22;De Kinkhoorn;22;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2764639;20977758;;O.-L.-Vrouwstraat;14;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756723;20977620;;Zeedijk-Heist;81;;XA;2019-11-29;;Y;;Y;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764640;20977759;;O.-L.-Vrouwstraat;15;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756731;20977624;;Zeedijk-Heist;90;;XA;2020-01-16;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756754;20977632;;Zeedijk-Heist;113;;A;;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764645;20977763;;O.-L.-Vrouwstraat;22;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;6524218;21118021;Graaf d Ursellaan 34-35;Graaf d Ursellaan;35;;XA;2020-01-15;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756855;21118573;;Zeedijk-Heist;233;;A;2020-02-05;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756760;20977634;;Zeedijk-Heist;120;;XA;2020-01-16;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764647;20977764;;O.-L.-Vrouwstraat;28;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756770;20977639;;Zeedijk-Heist;133;;A;2020-01-27;2020-01-31;Y;;Y;2019-11-26;2020-03-29;2020-03-29;BUILDING template
KNOKKE-HEIST - FH09;2764986;20977766;;Louis Parentstraat;4;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2756798;20977651;;Zeedijk-Heist;167;;XA;;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764987;20977767;;Louis Parentstraat;9;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756852;20977670;;Zeedijk-Heist;231;;A;2020-02-05;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2765002;20977768;;Parkstraat;3;;XA;2020-01-22;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756858;20977672;;Zeedijk-Heist;236;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2765005;20977769;Parkstraat 9-11;Parkstraat;9;;XA;2019-12-16;;Y;;Y;2019-12-13;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;3996512;20977889;;Zeedijk-Heist;210;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2765017;20977770;;Parkstraat;27;;XA;2020-01-14;;Y;;Y;2019-12-13;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;302628;20977854;;Serweytens de Mercxstraat;10;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2765019;20977771;;Parkstraat;29;;XA;2019-12-16;;Y;;Y;2019-12-14;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756739;20977628;;Zeedijk-Heist;99;;A;2020-01-14;2020-03-25;Y;;Y;2019-11-25;2020-03-29;2020-03-29;BUILDING template
KNOKKE-HEIST - FH09;2766150;20977773;;Serweytens de Mercxstraat;9;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756880;21118828;;Zeedijk-Heist;256;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756806;20977653;;Zeedijk-Heist;174;;XA;2020-01-15;;Y;;Y;2019-11-15;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766157;20977774;Graaf D Ursellaan 24_Serweytens de Mercxstraat 29;Serweytens de Mercxstraat;29;;XA;;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;302695;21117935;;August Beernaertstraat;18;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756734;21118255;;Zeedijk-Heist;92;;XA;2020-01-15;;Y;;Y;2019-11-26;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756809;20977656;;Zeedijk-Heist;178;;XA;2020-01-16;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766964;20977775;;Graaf d Ursellaan;3;;XA;2020-01-15;;Y;;Y;2019-11-22;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756813;20977659;;Zeedijk-Heist;181;;XA;2020-01-15;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766967;20977776;;Graaf d Ursellaan;4;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;297130;21118937;Zeedijk-Heist 291_Louis Parentstraat 1;Zeedijk-Heist;291;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2756814;20977660;;Zeedijk-Heist;182;;XA;2020-01-16;;Y;;Y;2019-11-27;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766972;20977777;Graaf d Ursellaan 6-7;Graaf d Ursellaan;6;;XA;2019-12-16;;Y;;Y;2019-11-22;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756812;21118380;;Zeedijk-Heist;180;;XA;2020-01-16;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2756816;20977662;;Zeedijk-Heist;192;;XA;2020-01-16;;Y;;Y;2019-11-27;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766974;20977778;Graaf d Ursellaan 6-7;Graaf d Ursellaan;7;;XA;2019-12-16;;Y;;Y;2019-11-22;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756838;20977665;;Zeedijk-Heist;204;;XA;2020-01-16;;Y;;Y;2019-12-02;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766975;20977779;;Graaf d Ursellaan;9;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2756862;20977673;;Zeedijk-Heist;240;;XA;2020-02-05;;Y;;Y;2020-01-24;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766976;20977780;Graaf d Ursellaan 10-11;Graaf d Ursellaan;11;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4335330;21118199;Albatrosstraat 21_Serweytens de Merckxstraat 26;Serweytens de Mercxstraat;26;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2766147;20977772;;Serweytens de Mercxstraat;6;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766980;20977781;;Graaf d Ursellaan;12;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;4103220;20977896;Louis Parentstraat 27-29-31-33;Louis Parentstraat;31;;C;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766984;20977782;;Graaf d Ursellaan;14;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2767019;21118029;;Graaf d Ursellaan;37;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;1354426;21118201;;Vissershuldeplein;3;;A;2020-01-15;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756737;20977626;;Zeedijk-Heist;97;;A;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4337439;21344205;Zeedijk-Heist 279-280;Zeedijk-Heist;280;;XA;;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766988;20977783;Graaf d Ursellaan 16-17;Graaf d Ursellaan;16;;XA;2020-01-15;;Y;;Y;2019-11-25;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2764642;20977761;;O.-L.-Vrouwstraat;18;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2766998;20977784;;Graaf d Ursellaan;26;;XA;;;Y;;Y;2020-01-30;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;290631;20977813;;Elizabetlaan;403;;XA;;;Y;;Y;2020-02-18;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767002;20977785;;Graaf d Ursellaan;27;;XA;2020-01-15;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2756768;20977638;;Zeedijk-Heist;130;;XA;;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767003;20977786;;Graaf d Ursellaan;28;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767024;21118051;;Graaf d Ursellaan;39;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;2756729;20977623;;Zeedijk-Heist;88;;XA;2020-02-05;;Y;;Y;2020-02-05;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767005;20977787;;Graaf d Ursellaan;29;;D;;;N;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756735;20977625;;Zeedijk-Heist;94;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767006;20977788;;Graaf d Ursellaan;30;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756745;20977630;;Zeedijk-Heist;103;;XA;2020-01-14;;Y;;Y;2019-11-29;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767008;20977789;;Graaf d Ursellaan;31;;A;;;Y;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;297127;21118052;Graaf d Ursellaan 45_Louis Parentstraat 37;Graaf d Ursellaan;45;;A;;;Y;;N;;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767290;20977804;August Beernaertstraat 38-40_Visserskapelstraat 10-12;Visserskapelstraat;12;;XC;;;Y;;Y;;;;BUILDING template
KNOKKE-HEIST - FH09;2767022;20977790;;Graaf d Ursellaan;38;;;;;N;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;4016351;20977890;;Zeedijk-Heist;284;;XA;2020-02-05;;Y;;Y;2020-01-28;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767025;20977791;;Graaf d Ursellaan;40;;XA;;;Y;;Y;2019-12-17;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;4336107;21118054;;Graaf d Ursellaan;48;;;;;;;N;;;;BUILDING template
KNOKKE-HEIST - FH09;292340;20977821;Zeedijk-Heist 148-149;Zeedijk-Heist;148;;XA;2020-01-16;;Y;;Y;2019-12-04;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767028;20977792;;Graaf d Ursellaan;41;;XA;;;Y;;Y;2019-12-17;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2756715;20977616;;Zeedijk-Heist;70;;XA;2020-01-21;;Y;;Y;2019-11-27;2020-03-29;;BUILDING template
KNOKKE-HEIST - FH09;2767033;20977793;;Graaf d Ursellaan;43;;XA;;;Y;;Y;2020-02-05;2020-03-29;;BUILDING template
