Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
MECHELEN - FH01;4260111;443355;;Schoutetstraat;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031625;428333;;Desire Boucherystraat;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047561;10472509;;Korte Schipstraat;11;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;901602;450294;;Sint-Janskerkhof;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905282;11452498;;Begijnenstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031628;428335;;Desire Boucherystraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047563;436996;;Korte Schipstraat;13;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901603;450295;;Sint-Janskerkhof;5;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4736818;444837;;Arme-Clarenstraat;29;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3031630;428337;;Desire Boucherystraat;8;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;9585;452498;;Korte Schipstraat;14;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3048561;437488;;Sint-Janstraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5436459;449227;;Hallestraat;20;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3031632;428338;;Desire Boucherystraat;10;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047569;436997;;Korte Schipstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901620;7092683;;Sint-Janstraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047572;436998;;Korte Schipstraat;17;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901174;450249;;Sint-Janstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;919857;451445;;Desire Boucherystraat;14;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047574;436999;;Korte Schipstraat;19;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5508105;7092626;;Sint-Janstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4733917;444643;;Leermarkt;26;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;919856;451444;;Desire Boucherystraat;16;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047575;437000;;Korte Schipstraat;21;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901607;450298;;Sint-Janstraat;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031638;428340;;Desire Boucherystraat;18;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047577;437001;;Korte Schipstraat;23;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5524627;7092627;;Sint-Janstraat;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031561;21704285;;Borzestraat;36;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4749181;445802;;Rik Woutersstraat;18;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3031640;428341;;Desire Boucherystraat;22;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047578;437002;;Korte Schipstraat;25;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3048565;437489;;Sint-Janstraat;12;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4236144;443097;;Schoolstraat;19;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;901179;450251;;Frederik de Merodestraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047580;437003;;Korte Schipstraat;27;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901606;450297;;Sint-Janstraat;13;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4218797;21704302;;Borzestraat;40;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3049064;437707;;Vleeshouwersstraat;6;;;;;N;;N;;;;BUILDING template
