Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
ANTWERPEN-WEST - FH04;4505348;12736500;;Sint-Jacobsmarkt;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953531;8422528;;Sint-Jacobsmarkt;72;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957615;12736337;;Jezusstraat;44;;XC;2019-12-30;;Y;2020-01-14;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH04;4509040;706902;;Korte Sint-Annastraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4513427;12736464;;Meir;63;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4013516;692111;;Sint-Jacobsmarkt;14;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953548;8422529;;Sint-Jacobsmarkt;74;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957647;12736342;;Jezusstraat;44;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2065137;686525;;Korte Winkelstraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1319607;616230;;Meir;65;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953258;650868;;Sint-Jacobsmarkt;15;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953581;8422530;;Sint-Jacobsmarkt;77;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109177;612797;;Ambtmanstraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4016314;12736343;;Jezusstraat;44;B;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2065141;686527;;Korte Winkelstraat;10;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001483;661667;;Meir;66;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1340969;616858;;Sint-Jacobsmarkt;16;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91938;8422606;;Sint-Jacobsmarkt;97;;XA;2020-01-21;;Y;2020-01-14;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;3918205;690679;;Ambtmanstraat;3;;X;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110099;613025;;Jezusstraat;46;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1201120;614604;;Korte Winkelstraat;12;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001485;661668;;Meir;67;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953280;650869;;Sint-Jacobsmarkt;18;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109179;612798;;Ambtmanstraat;5;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1085188;612497;;Jezusstraat;48;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2065143;686529;;Korte Winkelstraat;14;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001487;12736463;;Meir;71;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953299;650870;;Sint-Jacobsmarkt;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068345;8422561;;Sint-Katelijnevest;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1090983;612735;;Ambtmanstraat;7;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958099;12736344;;Jodenstraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1291888;615699;;Korte Winkelstraat;16;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001489;661669;;Meir;73;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953309;650871;;Sint-Jacobsmarkt;22;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068347;8422564;;Sint-Katelijnevest;21;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109180;12736283;;Ambtmanstraat;9;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958100;651183;;Jodenstraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2065146;686532;;Korte Winkelstraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953316;650872;;Sint-Jacobsmarkt;24;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068349;8422566;;Sint-Katelijnevest;25;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91951;724241;;Apostelstraat;2;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958154;651184;;Jodenstraat;8;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3928660;691381;;Korte Winkelstraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001492;661670;;Meir;75;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953320;650873;;Sint-Jacobsmarkt;26;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068363;8422568;;Sint-Katelijnevest;51;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735979;12736284;;Apostelstraat;3;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1335521;616792;;Jodenstraat;11;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1352180;617152;;Korte Winkelstraat;22;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1208696;614651;;Meir;76;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953326;650874;;Sint-Jacobsmarkt;28;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56808;8422593;;Sint-Katelijnevest;61;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735980;623443;;Apostelstraat;4;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1294395;615787;;Jodenstraat;12;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109203;612811;;Korte Winkelstraat;28;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001494;661671;;Meir;77;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953341;650875;;Sint-Jacobsmarkt;32;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505243;706103;;Apostelstraat;5;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958308;651185;;Jodenstraat;12;A;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5576489;712603;;Lange Klarenstraat;1;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1311788;616069;;Meir;78;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91932;724224;;Sint-Jacobsmarkt;36;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068369;8422569;;Sint-Katelijnevest;67;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505223;706099;;Apostelstraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958322;651186;;Jodenstraat;12;B;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4510982;707160;;Lange Klarenstraat;5;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4513418;12736466;;Meir;79;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109209;612815;;Sint-Jacobsmarkt;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2057933;8422556;;Twaalfmaandenstraat;14;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505244;706104;;Apostelstraat;7;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958343;651187;;Jodenstraat;14;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507948;12736401;;Lange Klarenstraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575987;712449;;Meir;80;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;91933;724225;;Sint-Jacobsmarkt;38;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735981;623444;;Apostelstraat;8;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1499837;12736345;;Jodenstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4510985;707161;;Lange Klarenstraat;7;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4513419;707415;;Meir;81;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953365;650876;;Sint-Jacobsmarkt;39;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735982;623445;;Apostelstraat;9;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958370;651191;;Jodenstraat;16;;D;;;N;2020-01-23;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;962187;725166;;Lange Klarenstraat;8;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110183;613084;;Meir;82;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953369;650877;;Sint-Jacobsmarkt;40;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505225;12736286;;Apostelstraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507537;12736346;;Jodenstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507951;706752;;Lange Klarenstraat;10;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;148664;12736467;;Meir;83;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1173466;614434;;Sint-Jacobsmarkt;42;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505227;706100;;Apostelstraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958371;651192;;Jodenstraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;187747;12736402;;Lange Klarenstraat;11;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110113;613036;;Meir;85;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953397;650878;;Sint-Jacobsmarkt;43;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735983;623446;;Apostelstraat;14;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4504341;705761;;Jodenstraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110110;613034;;Meir;87;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953399;650879;;Sint-Jacobsmarkt;44;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505231;706101;;Apostelstraat;16;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958388;651194;;Jodenstraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60596;714409;;Lange Klarenstraat;14;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001517;661672;;Meir;89;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953411;650880;;Sint-Jacobsmarkt;46;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4505232;706102;;Apostelstraat;18;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958410;651198;;Jodenstraat;26;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5558101;712078;;Lange Klarenstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001519;12736468;;Meir;91;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953414;12736501;Residentie Auxilia;Sint-Jacobsmarkt;47;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735984;623447;;Apostelstraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6525300;12736403;;Lange Klarenstraat;19;;X;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3958136;12736469;;Meir;93;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953419;650881;;Sint-Jacobsmarkt;48;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91954;12736287;;Apostelstraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958437;651202;;Jodenstraat;30;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;962185;12736404;;Lange Klarenstraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001522;12736470;;Meir;95;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953443;650882;;Sint-Jacobsmarkt;54;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749590;12736288;;Blindestraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958447;651204;;Jodenstraat;32;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068296;689200;;Lange Klarenstraat;21;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110111;12736471;;Meir;97;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953444;650883;;Sint-Jacobsmarkt;56;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749593;628791;;Blindestraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958457;651206;;Jodenstraat;34;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068297;689201;;Lange Klarenstraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110112;613035;;Meir;99;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109211;612816;;Sint-Jacobsmarkt;57;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749595;12736289;;Blindestraat;8;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958474;651209;;Jodenstraat;36;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110114;613037;;Meir;101;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91940;724231;;Sint-Jacobsmarkt;58;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749597;628792;;Blindestraat;10;;D;;;N;2019-12-12;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;197570;655302;;Jodenstraat;38;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001528;661673;;Meir;103;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749598;628793;;Blindestraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4271895;696879;;Jodenstraat;42;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110115;613038;;Meir;105;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953449;650884;;Sint-Jacobsmarkt;61;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507388;706660;;Blindestraat;14;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;197569;655299;;Jodenstraat;44;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068301;689205;;Lange Klarenstraat;27;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110109;613033;;Meir;109;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953450;650885;;Sint-Jacobsmarkt;62;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1749600;628794;;Blindestraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1367914;617423;;Jodenstraat;46;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068302;689206;;Lange Klarenstraat;29;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;248842;689915;;Meir;111;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1460174;618500;;Sint-Jacobsmarkt;63;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109173;612794;;Blindestraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1958579;651211;;Jodenstraat;48;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4513417;707414;;Lange Klarenstraat;33;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91934;724226;;Sint-Jacobsmarkt;64;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56815;712658;;Borzestraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4504335;705760;;Jodenstraat;50;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56798;12736405;;Lange Nieuwstraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6524187;12736472;;Meir;115;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506667;706570;;Sint-Jacobsmarkt;65;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56791;712641;;Lange Nieuwstraat;2;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110107;12736473;;Meir;117;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91935;724227;;Sint-Jacobsmarkt;66;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1759910;630236;;Borzestraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109352;612844;;Kattenstraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027662;664751;;Lange Nieuwstraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001535;12736474;;Meir;119;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506668;706571;;Sint-Jacobsmarkt;67;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1759944;630238;;Borzestraat;7;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960592;652219;;Kattenstraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027664;664752;;Lange Nieuwstraat;6;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001536;12736475;;Meir;121;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953513;650886;;Sint-Jacobsmarkt;69;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56810;12736290;;Borzestraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109951;612924;;Kattenstraat;4;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56797;712646;;Lange Nieuwstraat;7;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507072;12736531;;Meir;123;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953518;650887;;Sint-Jacobsmarkt;70;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56816;712659;;Borzestraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960593;652220;;Kattenstraat;5;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027670;664753;;Lange Nieuwstraat;8;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001537;12736476;;Meir;125;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953527;650888;;Sint-Jacobsmarkt;71;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507563;706686;;Kattenstraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027675;664754;;Lange Nieuwstraat;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1085236;612498;;Meir;127;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1442635;618185;;Sint-Jacobsmarkt;73;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506247;706427;;Borzestraat;14;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960594;652221;;Kattenstraat;7;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027678;664755;;Lange Nieuwstraat;10;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2013389;662589;;Minderbroedersrui;47;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953571;650891;;Sint-Jacobsmarkt;75;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506244;12736291;;Borzestraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960595;12736347;;Kattenstraat;8;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56799;712647;;Lange Nieuwstraat;11;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109175;612795;;Minderbroedersrui;49;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91937;724228;;Sint-Jacobsmarkt;76;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;NB-200055100b90;;;Keizerstraat;55;;;;;;;;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506249;706429;;Borzestraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960596;652222;;Kattenstraat;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1312730;616098;;Lange Nieuwstraat;12;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2013463;662591;;Minderbroedersrui;51;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953590;650893;;Sint-Jacobsmarkt;78;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1760010;630240;;Borzestraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509044;12736348;;Kattenstraat;11;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56795;712645;;Lange Nieuwstraat;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2013473;662593;;Minderbroedersrui;53;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4193107;695146;;Sint-Jacobsmarkt;80;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1760014;12736292;;Borzestraat;21;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509046;706903;;Kattenstraat;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56794;712644;;Lange Nieuwstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2013479;662594;;Minderbroedersrui;55;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953603;650894;;Sint-Jacobsmarkt;81;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4069916;693108;;Borzestraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509048;706904;;Kattenstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56792;712642;;Lange Nieuwstraat;16;;XA;2020-12-31;;Y;2020-01-14;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH04;2013483;662595;;Minderbroedersrui;57;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953610;650895;;Sint-Jacobsmarkt;82;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1760016;630241;;Borzestraat;24;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509049;706905;;Kattenstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;187748;642756;;Lange Nieuwstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2013524;662597;;Minderbroedersrui;59;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506669;12736503;;Sint-Jacobsmarkt;83;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1760019;630242;;Borzestraat;26;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960597;652223;;Kattenstraat;19;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6524096;12736406;;Lange Nieuwstraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109176;612796;;Minderbroedersrui;61;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953620;650896;;Sint-Jacobsmarkt;84;;D;;;N;2020-01-23;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56814;12736293;;Borzestraat;27;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109952;612927;;Kattenstraat;20;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;109215;612819;;Molenbergstraat;2;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953630;650897;;Sint-Jacobsmarkt;85;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56811;12736294;;Borzestraat;28;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575787;712391;;Kattenstraat;22;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027703;664757;;Lange Nieuwstraat;21;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6577633;12736477;;Molenbergstraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953644;650898;;Sint-Jacobsmarkt;86;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1084657;12736295;;Borzestraat;29;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4249601;696400;;Kattenstraat;23;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;182866;637778;;Lange Nieuwstraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4061939;12736478;;Molenbergstraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1347700;617042;;Sint-Jacobsmarkt;87;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56813;712657;;Borzestraat;30;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1960600;652224;;Kattenstraat;27;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4506230;12736407;;Lange Nieuwstraat;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1338783;616812;;Molenbergstraat;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953653;650899;;Sint-Jacobsmarkt;88;;;;;;;N;;;;BUILDING template
