Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
HASSELT - FH02;2414236;383798;;Kolonel Dusartplein;12;;;;;;;N;;;;BUILDING template
HASSELT - FH02;675838;401484;Kantoor;Guffenslaan;48;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416478;384673;;Grote Markt;15;;;;;;;N;;;;BUILDING template
HASSELT - FH02;6212127;12594367;;de Schiervellaan;22;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;2408509;5157628;;Bampslaan;18;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70269;402491;;Isabellastraat;64;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2429642;6624121;;Minderbroedersstraat;32;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;1113725;379314;;Kolonel Dusartplein;14;;;;;;;N;;;;BUILDING template
HASSELT - FH02;6145397;6654995;;Guffenslaan;38;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;2422963;386673;;Kortstraat;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70308;12594369;;Demerstraat;22;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846255;5157932;;Raamstraat;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2408510;5157629;;Bampslaan;20;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;3937388;394585;;Isabellastraat;66;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2429645;388335;;Minderbroedersstraat;34;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2412621;6623978;;Demerstraat;10;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1113726;5157570;;Kolonel Dusartplein;16;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;4856251;396994;;Kortstraat;3;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3937282;12594373;;Demerstraat;38;B;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2408512;382028;;Bampslaan;22;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70270;402496;;Isabellastraat;68;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2429646;5157766;;Minderbroedersstraat;38;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70243;402351;;Groenplein;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655552;400139;;Kolonel Dusartplein;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677154;401498;;Capucienenstraat;16;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677158;401501;;Maastrichterstraat;22;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5320257;12594370;;Demerstraat;86;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677159;13944440;;Maastrichterstraat;2;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5391256;398977;;Bampslaan;24;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;71028;5158106;;Kattegatstraat;4;;C;;2019-06-20;Y;;N;;;;BUILDING template
HASSELT - FH02;2429647;388337;;Minderbroedersstraat;40;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69192;401570;;Walputstraat;2;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5446607;399158;;Capucienenstraat;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426972;6624112;;Maastrichterstraat;24;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4857683;12594374;;Dokter Willemsstraat;17;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;5422658;399059;;Bampslaan;24;B;;;;;;N;;;;BUILDING template
HASSELT - FH02;70258;402431;;Kattegatstraat;6;;D;;2019-06-21;;;N;;;;BUILDING template
HASSELT - FH02;2429648;388338;;Minderbroedersstraat;42;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69191;5158059;;Walputstraat;4;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414227;383792;;Kolonel Dusartplein;2;B;D;;;;;N;;;;BUILDING template
HASSELT - FH02;677153;6623973;;Capucienenstraat;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426975;5157732;;Maastrichterstraat;26;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2447901;12594375;;Dokter Willemsstraat;20;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2426952;13944441;;Maastrichterstraat;4;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;653906;7072226;;Bampslaan;24;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70972;404308;res van veldeken;Thonissenlaan;31;;A;;2019-07-09;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;70323;402699;;Minderbroedersstraat;44;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414254;383804;;Kolonel Dusartplein;34;;A;;2019-06-27;Y;;N;;;;BUILDING template
HASSELT - FH02;677139;401493;;Capucienenstraat;19;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;4845766;6624113;;Maastrichterstraat;28;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5781015;12594376;;Dokter Willemsstraat;42;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653907;399982;;Bampslaan;26;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1164605;21823616;;Torenplein;6;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442280;390936;Res. Arendal;Thonissenlaan;33;;A;;2019-08-28;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2438614;390255;;Schrijnwerkersstraat;9;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70207;402192;;Botermarkt;28;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414260;12504121;Residentie Leroi;Kolonel Dusartplein;36;;A;;;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2411605;383130;;Capucienenstraat;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655622;400154;;Vismarkt;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;6391803;12594377;;Dorpstraat;1;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2408517;382030;;Bampslaan;28;;;;;;;N;;;;BUILDING template
HASSELT - FH02;150;21599151;;Paardsdemerstraat;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846894;396694;;Schrijnwerkersstraat;11;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70225;6624125;;Paardsdemerstraat;9;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414261;383807;;Kolonel Dusartplein;38;;;;;;;N;;;;BUILDING template
HASSELT - FH02;678590;401562;;Capucienenstraat;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3937702;6624135;Residentie Bartok;Vismarkt;3;;C;;2019-07-01;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;4856142;12594379;;Fruitmarkt;28;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426955;13944442;;Maastrichterstraat;6;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2408519;5157630;;Bampslaan;30;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;4856165;8164848;;Sint-Jozefsstraat;3;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442294;390939;;Thonissenlaan;37;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438618;390257;;Schrijnwerkersstraat;13;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677211;6624126;;Paardsdemerstraat;11;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414263;383808;;Kolonel Dusartplein;40;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1480236;380353;;Capucienenstraat;22;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2445653;391848;;Vismarkt;5;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416456;12594381;;Grote Markt;1;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;653909;399983;;Bampslaan;34;;;;;;;N;;;;BUILDING template
HASSELT - FH02;869230;21599442;;Paardsdemerstraat;10;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442329;390943;;Thonissenlaan;43;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438619;390258;;Schrijnwerkersstraat;15;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2433537;389035;;Paardsdemerstraat;13;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2414264;383809;;Kolonel Dusartplein;42;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2411616;383131;;Capucienenstraat;23;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2445654;391849;;Vismarkt;7;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416463;12594382;;Grote Markt;4;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1113776;13944443;;Maastrichterstraat;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4852348;396903;;Bampslaan;36;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442337;390945;;Thonissenlaan;45;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438621;390260;;Schrijnwerkersstraat;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2433539;389036;;Paardsdemerstraat;15;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655551;400138;;Kolonel Dusartplein;44;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2411617;383132;;Capucienenstraat;24;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2445657;5157815;;Vismarkt;9;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416483;12594383;;Grote Markt;16;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70248;402384;;Thonissenlaan;47;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438623;390262;;Schrijnwerkersstraat;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2433543;389037;;Paardsdemerstraat;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655550;400137;;Kolonel Dusartplein;46;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677140;401494;;Capucienenstraat;25;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;655623;5157990;;Vismarkt;11;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2416486;12594384;Brasserie Wembley;Grote Markt;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426958;13944444;;Maastrichterstraat;10;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438199;390139;HOX GEBOUW;de Schiervellaan;15;;A;;2019-08-30;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2442357;390948;;Thonissenlaan;49;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70215;402245;;Schrijnwerkersstraat;21;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2433546;389038;;Paardsdemerstraat;21;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2414266;383810;;Kolonel Dusartplein;48;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4856649;397004;;Capucienenstraat;26;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410326;382891;;Botermarkt;5;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3937333;12594386;;Grote Markt;18;;A;;;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2438201;390140;;de Schiervellaan;17;;A;;2019-08-30;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2442363;390950;;Thonissenlaan;51;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69195;401573;;Walputstraat;1;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2433548;6624127;;Paardsdemerstraat;23;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;655549;400136;;Kolonel Dusartplein;50;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2411618;6623974;;Capucienenstraat;28;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410328;382892;;Botermarkt;7;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3922268;12594387;;Grote Markt;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426961;13944446;;Maastrichterstraat;12;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653901;399980;;de Schiervellaan;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442372;390951;;Thonissenlaan;53;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69194;401572;;Walputstraat;3;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70226;402266;;Paardsdemerstraat;25;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70275;402510;;Maastrichterstraat;102;;;;;;;N;;;;BUILDING template
HASSELT - FH02;675840;401485;De weyer;Guffenslaan;50;;A;;2019-10-01;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;1313084;379883;;Botermarkt;9;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;4856474;12594388;;Guffenslaan;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653896;399976;;de Schiervellaan;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442381;390953;;Thonissenlaan;55;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446666;392148;;Walputstraat;5;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;5411718;5157970;;Paardsdemerstraat;9;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;2427083;387879;;Maastrichterstraat;104;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1390242;380149;;Guffenslaan;52;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2410336;382895;;Botermarkt;11;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426963;13944447;;Maastrichterstraat;14;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653897;399977;;de Schiervellaan;23;;XA;;;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2442393;390956;;Thonissenlaan;57;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69193;401571;;Walputstraat;7;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5425923;399078;;Paardsdemerstraat;11;A;B;;;Y;;N;;;;BUILDING template
HASSELT - FH02;2427086;387881;;Maastrichterstraat;106;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1471790;380317;;Guffenslaan;56;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410341;382896;;Botermarkt;13;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417025;12594390;;Havermarkt;22;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2438214;390143;;de Schiervellaan;31;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442404;390959;;Thonissenlaan;59;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446669;392149;;Walputstraat;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677156;401499;;Raamstraat;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2427091;387884;;Maastrichterstraat;110;;;;;;;N;;;;BUILDING template
HASSELT - FH02;661571;400434;;Guffenslaan;58;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410348;5157640;;Botermarkt;15;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;5821146;12594396;;Havermarkt;23;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426965;13944448;;Maastrichterstraat;16;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438216;390144;;de Schiervellaan;33;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1487446;380384;;Thonissenlaan;61;;;;;;;N;;;;BUILDING template
HASSELT - FH02;69190;401568;;Walputstraat;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2434783;389408;;Raamstraat;3;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416626;384723;;Guffenslaan;60;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410354;382900;;Botermarkt;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677197;12594392;;Havermarkt;33;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2438217;390145;;de Schiervellaan;35;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70250;402391;;Thonissenlaan;63;;XA;;;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2446671;392150;;Walputstraat;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2427101;6624114;;Maastrichterstraat;120;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416630;384725;;Guffenslaan;62;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2410360;382902;;Botermarkt;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417051;12594394;;Havermarkt;38;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;4855761;13944449;;Maastrichterstraat;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653898;5157979;;de Schiervellaan;37;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70252;402408;;Thonissenlaan;67;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446672;392151;;Walputstraat;23;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2434788;389410;;Raamstraat;11;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70278;402512;;Meldertstraat;2;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416632;384726;;Guffenslaan;64;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655606;400144;;Botermarkt;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846456;12594397;;Hemelrijk;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;653899;399979;;de Schiervellaan;39;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2442430;390965;;Thonissenlaan;69;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446674;392152;;Walputstraat;25;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;677157;401500;;Raamstraat;13;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428875;388197;;Meldertstraat;6;;B;;;Y;;N;;;;BUILDING template
HASSELT - FH02;2416637;5157687;;Guffenslaan;66;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677165;401508;;Fruitmarkt;12;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2417692;12594398;;Hemelrijk;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426968;13944450;;Maastrichterstraat;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70210;6623989;;Demerstraat;101;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446677;5157823;;Walputstraat;27;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2434793;389412;;Raamstraat;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3937548;5157889;;Meldertstraat;10;;B;;;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2416642;5157688;;Guffenslaan;68;;XC;;;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2415074;384124;;Fruitmarkt;14;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846492;12594400;;Hemelrijk;10;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70910;11571029;;Demerstraat;62;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2412891;5157660;;Demerstraat;103;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2446680;392154;;Walputstraat;29;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2434804;389413;;Raamstraat;23;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428883;12504122;;Meldertstraat;14;;B;;;Y;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2416644;384729;;Guffenslaan;70;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2415075;384125;;Fruitmarkt;16;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846499;12594401;;Hemelrijk;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70911;11570750;;Demerstraat;66;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2412893;383435;;Demerstraat;105;;;;;;;N;;;;BUILDING template
HASSELT - FH02;3937712;5157908;;Walputstraat;31;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1019954;379059;;Zuivelmarkt;2;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428894;388199;;Meldertstraat;26;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2416646;384730;;Guffenslaan;72;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;2415076;384126;;Fruitmarkt;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;71858;5158111;;Lombaardstraat;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846500;12594402;;Hemelrijk;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677200;401534;;Havermarkt;7;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;70211;402213;;Demerstraat;107;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2446681;392155;;Walputstraat;33;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846218;396660;;Zuivelmarkt;4;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428898;5157760;28-30-32;Meldertstraat;28;;C;;;Y;;N;;;;BUILDING template
HASSELT - FH02;4074402;395186;;Guffenslaan;74;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2415077;384127;;Fruitmarkt;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426115;387470;;Lombaardstraat;20;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1282683;12594403;;Hemelrijk;25;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417006;384885;;Havermarkt;11;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2412896;383436;;Demerstraat;109;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;69188;401567;;Walputstraat;37;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2449072;392933;;Zuivelmarkt;6;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4846138;5166187;;Meldertstraat;34;;;;;;;N;;;;BUILDING template
HASSELT - FH02;675841;401486;;Guffenslaan;76;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2415078;384128;;Fruitmarkt;22;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2426117;5157715;;Lombaardstraat;22;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2418528;12594404;;Hoogstraat;19;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417009;384886;;Havermarkt;13;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2406837;381235;;Jeneverplein;1;;XC;;;Y;;Y;;;;BUILDING template
HASSELT - FH02;71865;404355;;Diesterstraat;1;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2449074;392934;;Zuivelmarkt;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428903;388201;;Meldertstraat;36;;;;;;;N;;;;BUILDING template
HASSELT - FH02;1305230;379823;;Guffenslaan;84;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677164;401507;;Fruitmarkt;24;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2426123;387472;;Lombaardstraat;24;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70265;12594405;;Isabellastraat;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417012;5157690;;Havermarkt;15;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2406839;381236;;Jeneverplein;2;;XC;;;Y;;Y;;;;BUILDING template
HASSELT - FH02;677179;401519;;Diesterstraat;3;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2449078;392936;;Zuivelmarkt;10;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70277;402511;;Meldertstraat;38;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2416654;384731;;Guffenslaan;86;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2455624;394106;;Kolfstraat;3;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;71862;5158112;;Lombaardstraat;26;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;71008;12594406;Res. Molenkouter;Kattegatstraat;8;;C;;;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2417015;384888;;Havermarkt;17;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2406841;381237;;Jeneverplein;3;;XC;;;Y;;Y;;;;BUILDING template
HASSELT - FH02;2413107;383479;;Diesterstraat;5;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2449080;4684333;;Zuivelmarkt;12;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428910;5157761;;Meldertstraat;40;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4856658;397005;;Guffenslaan;88;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2415068;384123;;Fruitmarkt;3;;;;;;;N;;;;BUILDING template
HASSELT - FH02;71861;404351;;Lombaardstraat;30;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70274;12594407;;Kolonel Dusartplein;52;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417023;384892;;Havermarkt;21;;;;;;;N;;;;BUILDING template
HASSELT - FH02;70334;402708;;Martelarenlaan;1;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2413111;5157661;;Diesterstraat;7;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;5725021;399416;;Meldertstraat;4;A;;;;;;N;;;;BUILDING template
HASSELT - FH02;4255731;396107;;Guffenslaan;90;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655614;5157988;;Fruitmarkt;5;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2426125;387473;;Lombaardstraat;32;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2407809;12594408;;Koning Albertstraat;7;;;;;;;N;;;;BUILDING template
HASSELT - FH02;677199;401533;;Havermarkt;23;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2427976;388084;VME Ambassador;Martelarenlaan;3;;A;;2019-09-06;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;2413114;383483;;Diesterstraat;9;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2449084;392941;;Zuivelmarkt;16;;;;;;;N;;;;BUILDING template
HASSELT - FH02;6145398;6624116;;Meldertstraat;4;B;D;;;;;N;;;;BUILDING template
HASSELT - FH02;655422;5157984;;Guido Gezellestraat;1;;D;;;;;Y;2019-11-19;;;BUILDING template
HASSELT - FH02;655613;5157987;;Fruitmarkt;7;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2426126;387474;;Lombaardstraat;34;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2407812;12594409;;Koning Albertstraat;10;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2417029;384894;;Havermarkt;25;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655206;400114;Res. De Distilerie;Martelarenlaan;5;;XA;;;Y;;Y;2019-11-05;;;BUILDING template
HASSELT - FH02;2413117;5157662;;Diesterstraat;11;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;2449085;392942;;Zuivelmarkt;18;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2428920;388205;;Meldertstraat;56;;;;;;;N;;;;BUILDING template
HASSELT - FH02;4856668;5157948;;Guido Gezellestraat;3;;D;;;;;N;;;;BUILDING template
HASSELT - FH02;655612;400148;;Fruitmarkt;11;;C;;2019-09-06;Y;;N;;;;BUILDING template
HASSELT - FH02;4857713;6624111;;Lombaardstraat;38;;;;;;;N;;;;BUILDING template
HASSELT - FH02;5910565;12594410;;Kortstraat;8;;;;;;;N;;;;BUILDING template
HASSELT - FH02;2417034;384895;;Havermarkt;27;;;;;;;N;;;;BUILDING template
HASSELT - FH02;655208;400115;Res De bonnefant;Martelarenlaan;7;;A;;2019-08-06;Y;;Y;2019-10-03;;;BUILDING template
HASSELT - FH02;4857592;397044;;Diesterstraat;13;;B;;2019-08-06;Y;;N;;;;BUILDING template
HASSELT - FH02;70208;402201;;Zuivelmarkt;20;;;;;;;N;;;;BUILDING template
