Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU;quadrant
KNOKKE - FH01;239610;10557639;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239610;10557696;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239610;10557770;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239610;10557771;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239610;11079248;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239610;11079249;(L/B/S)U template;August Dansestraat;4;;;;;;A
KNOKKE - FH01;239612;11197431;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354826;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354834;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354835;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354836;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354837;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354838;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354839;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354840;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354841;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354842;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354843;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354844;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354845;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354846;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354847;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354848;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354849;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354850;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354851;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354852;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239612;8354853;(L/B/S)U template;August Dansestraat;12;;;;;;A
KNOKKE - FH01;239613;8356922;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8361403;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8365729;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8365730;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;11079247;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;11289046;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8334876;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8343272;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8343273;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8343274;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8347771;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239613;8347772;(L/B/S)U template;August Dansestraat;1;;;;;;A
KNOKKE - FH01;239620;8334520;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8338751;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8342863;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8342864;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8360979;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8365379;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8365380;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8365381;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8365382;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;239620;8365383;(L/B/S)U template;Leopoldlaan;11;;;;;;A
KNOKKE - FH01;320685;11287211;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8338120;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8346695;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8355874;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8355875;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8360294;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;320685;8360295;(L/B/S)U template;Lippenslaan;115;;;;;;A
KNOKKE - FH01;321020;11232427;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11232428;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11232429;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11232430;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11232431;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11232432;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;321020;11078982;(L/B/S)U template;Victor Lamoralstraat;1;;;;;;A
KNOKKE - FH01;333114;11282485;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8342752;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8347235;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8356379;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8360835;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8365256;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333114;8365257;(L/B/S)U template;Lippenslaan;83;;;;;;A
KNOKKE - FH01;333274;11220683;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11220684;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;8354290;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11079033;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11079034;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11079035;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11079036;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333274;11079037;(L/B/S)U template;Lippenslaan;31;;;;;;A
KNOKKE - FH01;333277;11209144;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8334823;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8347709;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8351953;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8351954;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8356849;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;8361348;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333277;11078986;(L/B/S)U template;Lippenslaan;32;;;;;;A
KNOKKE - FH01;333281;8334324;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;8334325;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;8338570;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;8347164;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;8356316;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;8360769;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333281;11207447;(L/B/S)U template;Lippenslaan;48;;;;;;A
KNOKKE - FH01;333507;8334307;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8334308;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8334309;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8342666;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347137;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347138;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347139;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347140;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347141;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347142;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8347143;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8351460;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8351461;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8351462;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8351463;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8356283;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8356284;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8356286;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8360740;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8360741;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8360742;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8360743;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8360744;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;333507;8365151;(L/B/S)U template;Sebastiaan Nachtegaelestraat;2;;;;;;A
KNOKKE - FH01;338419;8337337;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;8341482;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;8341483;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;8345925;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;8355010;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;8363889;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338419;11227442;(L/B/S)U template;Lippenslaan;88;;;;;;A
KNOKKE - FH01;338420;8362209;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;8362210;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;8362211;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;8362212;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;8362213;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;11239978;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338420;11239979;(L/B/S)U template;Lippenslaan;130;;;;;;A
KNOKKE - FH01;338422;8339425;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;8343601;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;8352283;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;8352284;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;8357241;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;8357242;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;11239973;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;338422;11239974;(L/B/S)U template;Lippenslaan;128;;;;;;A
KNOKKE - FH01;1486957;8348641;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8348642;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8352812;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8352813;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8357875;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;11260742;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8331441;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8331442;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8335743;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8335744;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8344244;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;1486957;8344245;(L/B/S)U template;Lippenslaan;98;;;;;;A
KNOKKE - FH01;2762940;11220682;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8336063;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8340197;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8353157;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8358237;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8358238;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762940;8362534;(L/B/S)U template;Lippenslaan;9;;;;;;A
KNOKKE - FH01;2762945;8338568;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8347162;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8351485;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8356312;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8356313;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8360767;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8360768;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8365182;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8365183;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;8365184;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762945;11139495;(L/B/S)U template;Lippenslaan;12;;;;;;A
KNOKKE - FH01;2762950;11078897;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078898;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078899;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078900;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078901;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078902;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078903;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078904;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11078905;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762950;11139496;(L/B/S)U template;Lippenslaan;15;;;;;;A
KNOKKE - FH01;2762954;11209145;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8332763;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8341119;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8341120;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8349972;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8349973;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8354626;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8354627;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8354628;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8354629;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762954;8363522;(L/B/S)U template;Lippenslaan;18;;;;;;A
KNOKKE - FH01;2762966;8332260;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8332261;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8332262;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8336533;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8336534;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8345099;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8345100;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8345101;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8345102;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8349467;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8353675;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8358689;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8358690;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762966;8363033;(L/B/S)U template;Lippenslaan;28;;;;;;A
KNOKKE - FH01;2762984;11206932;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8347750;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8347751;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8347752;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8361388;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8361389;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2762984;8361390;(L/B/S)U template;Lippenslaan;39;;;;;;A
KNOKKE - FH01;2763001;11207440;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8342726;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8356352;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8356353;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8365229;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8365230;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763001;8365231;(L/B/S)U template;Lippenslaan;52;;;;;;A
KNOKKE - FH01;2763005;11207442;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;11207443;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;8338083;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;8338084;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;8338085;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;8338086;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;8338087;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763005;11078990;(L/B/S)U template;Lippenslaan;56;;;;;;A
KNOKKE - FH01;2763030;11282476;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8336203;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8340359;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8340360;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8344803;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8358404;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763030;8362727;(L/B/S)U template;Lippenslaan;71;;;;;;A
KNOKKE - FH01;2763037;10551176;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10551361;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10551370;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10552567;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10552589;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10552906;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10555017;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10555084;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10555384;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10555999;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10556210;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10556217;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10556500;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10556688;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10556906;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763037;10557319;(L/B/S)U template;Lippenslaan;76;;;;;;A
KNOKKE - FH01;2763070;8333892;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;8333893;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;8333894;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;8333895;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;8333896;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;8333897;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763070;11139498;(L/B/S)U template;Lippenslaan;95;;;;;;A
KNOKKE - FH01;2763071;8333647;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8333648;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8342015;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8350788;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8364437;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8364438;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763071;8364439;(L/B/S)U template;Lippenslaan;96;;;;;;A
KNOKKE - FH01;2763074;11282482;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;8335968;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;8335969;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;8335970;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;8335971;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;11079008;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763074;11079009;(L/B/S)U template;Lippenslaan;97;;;;;;A
KNOKKE - FH01;2763078;11282483;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;8364139;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;8364140;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;8364141;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;8364142;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;8364143;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763078;11079010;(L/B/S)U template;Lippenslaan;99;;;;;;A
KNOKKE - FH01;2763097;8344254;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;8344255;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;8344256;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;11079013;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;11139490;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;11139491;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763097;11139492;(L/B/S)U template;Lippenslaan;114;;;;;;A
KNOKKE - FH01;2763100;11239928;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351325;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351326;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351327;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351328;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351329;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763100;8351330;(L/B/S)U template;Lippenslaan;116;;;;;;A
KNOKKE - FH01;2763108;11239933;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8342016;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8346458;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8350789;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8360055;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8364440;(L/B/S)U template;Lippenslaan;122;;;;;;A
KNOKKE - FH01;2763108;8364441;(L/B/S)U template;Lippenslaan;122;;;;;;A
