Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
ANTWERPEN-WEST - FH01;4506392;1655326;(L/B/S)U template;August Michielsstraat;14;;;;;
ANTWERPEN-WEST - FH01;4506392;11084535;(L/B/S)U template;August Michielsstraat;14;;;;;
ANTWERPEN-WEST - FH01;4506392;11084536;(L/B/S)U template;August Michielsstraat;14;;;;;
ANTWERPEN-WEST - FH01;4506392;11084537;(L/B/S)U template;August Michielsstraat;14;;;;;
ANTWERPEN-WEST - FH01;4506393;10364962;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4506393;11077462;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4506393;11077463;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4506393;11077464;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4506393;11077465;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4506393;11077466;(L/B/S)U template;August Michielsstraat;18;;;;;
ANTWERPEN-WEST - FH01;4507060;11076566;(L/B/S)U template;Entrepotkaai;7;;;;;
ANTWERPEN-WEST - FH01;4509558;10364123;(L/B/S)U template;Sint-Laureiskaai;8;;;;;
ANTWERPEN-WEST - FH01;4510542;10413014;(L/B/S)U template;Londenstraat;14;;;;;
ANTWERPEN-WEST - FH01;4510542;10413203;(L/B/S)U template;Londenstraat;14;;;;;
ANTWERPEN-WEST - FH01;4510542;10413303;(L/B/S)U template;Londenstraat;14;;;;;
ANTWERPEN-WEST - FH01;4510542;10416516;(L/B/S)U template;Londenstraat;14;;;;;
ANTWERPEN-WEST - FH01;4510550;11076581;(L/B/S)U template;Napoleonkaai;11;;;;;
ANTWERPEN-WEST - FH01;4510554;11076582;(L/B/S)U template;Napoleonkaai;15;;;;;
ANTWERPEN-WEST - FH01;4510612;11076993;(L/B/S)U template;Oudeleeuwenrui;17;;;;;
ANTWERPEN-WEST - FH01;4510620;1712868;(L/B/S)U template;Van Schoonbekeplein;23;;;;;
ANTWERPEN-WEST - FH01;4510623;11076368;(L/B/S)U template;Ankerrui;1;;;;;
ANTWERPEN-WEST - FH01;4510628;11076559;(L/B/S)U template;Entrepotplaats;14;;;;;
ANTWERPEN-WEST - FH01;4510637;1812676;(L/B/S)U template;Godefriduskaai;54;;;;;
ANTWERPEN-WEST - FH01;4510637;11077170;(L/B/S)U template;Godefriduskaai;54;;;;;
ANTWERPEN-WEST - FH01;4510637;11077171;(L/B/S)U template;Godefriduskaai;54;;;;;
ANTWERPEN-WEST - FH01;4510637;11077172;(L/B/S)U template;Godefriduskaai;54;;;;;
ANTWERPEN-WEST - FH01;4510642;1659647;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;1659687;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;1659911;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;1660121;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;1660246;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;1660317;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510642;11078094;(L/B/S)U template;Ankerrui;15;;;;;
ANTWERPEN-WEST - FH01;4510648;1824038;(L/B/S)U template;Godefriduskaai;6;;;;;
ANTWERPEN-WEST - FH01;4510648;11077146;(L/B/S)U template;Godefriduskaai;6;;;;;
ANTWERPEN-WEST - FH01;4510651;1757718;(L/B/S)U template;Godefriduskaai;34;;;;;
ANTWERPEN-WEST - FH01;4511892;11081603;(L/B/S)U template;Kattendijkdok-Westkaai;30;;;;;
ANTWERPEN-WEST - FH01;4511908;11077124;(L/B/S)U template;Braziliestraat;21;;;;;
ANTWERPEN-WEST - FH01;4511909;10364942;(L/B/S)U template;Braziliestraat;25;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;4511917;11077118;(L/B/S)U template;Braziliestraat;39;;;;;
ANTWERPEN-WEST - FH01;4511920;11081352;(L/B/S)U template;Kattendijkdok-Westkaai;42;;;;;
ANTWERPEN-WEST - FH01;4511926;11185360;(L/B/S)U template;Kattendijkdok-Westkaai;54;;;;;
ANTWERPEN-WEST - FH01;4511975;11184320;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511975;1856145;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511975;1856146;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511975;1856147;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511975;11077868;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511975;11077869;(L/B/S)U template;Braziliestraat;8;;;;;
ANTWERPEN-WEST - FH01;4511988;11076661;(L/B/S)U template;Braziliestraat;26;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;4511990;1745180;(L/B/S)U template;Braziliestraat;30;;;;;
ANTWERPEN-WEST - FH01;4511991;10364944;(L/B/S)U template;Braziliestraat;32;;;;;
ANTWERPEN-WEST - FH01;4511992;10364948;(L/B/S)U template;Braziliestraat;34;;;;;
ANTWERPEN-WEST - FH01;4511992;11077879;(L/B/S)U template;Braziliestraat;34;;;;;
ANTWERPEN-WEST - FH01;4511993;11077119;(L/B/S)U template;Braziliestraat;36;;;;;
ANTWERPEN-WEST - FH01;4511993;11077120;(L/B/S)U template;Braziliestraat;36;;;;;
ANTWERPEN-WEST - FH01;4511993;11077121;(L/B/S)U template;Braziliestraat;36;;;;;
ANTWERPEN-WEST - FH01;4511993;11077122;(L/B/S)U template;Braziliestraat;36;;;;;
ANTWERPEN-WEST - FH01;4513293;11076541;(L/B/S)U template;Van Schoonbekeplein;17;;;;;
ANTWERPEN-WEST - FH01;4513307;1716082;(L/B/S)U template;Sint-Aldegondiskaai;24;;;;;
ANTWERPEN-WEST - FH01;4513324;1795586;(L/B/S)U template;Sint-Aldegondiskaai;48;;;;;
ANTWERPEN-WEST - FH01;4513329;1829067;(L/B/S)U template;Sint-Aldegondiskaai;62;;;;;
ANTWERPEN-WEST - FH01;4513329;11077971;(L/B/S)U template;Sint-Aldegondiskaai;62;;;;;
ANTWERPEN-WEST - FH01;4513329;11077972;(L/B/S)U template;Sint-Aldegondiskaai;62;;;;;
ANTWERPEN-WEST - FH01;4513329;11077973;(L/B/S)U template;Sint-Aldegondiskaai;62;;;;;
ANTWERPEN-WEST - FH01;5320926;10368394;(L/B/S)U template;Nassaustraat;34;;;;;
ANTWERPEN-WEST - FH01;5394016;1807562;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078020;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078021;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078022;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078023;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078024;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078025;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078026;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078027;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078028;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078029;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078030;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11078031;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11127169;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5394016;11127170;(L/B/S)U template;Cadixstraat;51;;;;;
ANTWERPEN-WEST - FH01;5448225;11076486;(L/B/S)U template;Cadixstraat;55;;;;;
ANTWERPEN-WEST - FH01;5492426;11076972;(L/B/S)U template;Indiestraat;12;B;;;;
ANTWERPEN-WEST - FH01;5492426;11076973;(L/B/S)U template;Indiestraat;12;B;;;;
ANTWERPEN-WEST - FH01;5507308;10416767;(L/B/S)U template;Bordeauxstraat;10;A;;;;
ANTWERPEN-WEST - FH01;5507309;11076331;(L/B/S)U template;Verbindingsdok-Oostkaai;21;;;;;
ANTWERPEN-WEST - FH01;5507310;11076330;(L/B/S)U template;Verbindingsdok-Oostkaai;27;;;;;
ANTWERPEN-WEST - FH01;5507311;10416509;(L/B/S)U template;Verbindingsdok-Oostkaai;29;;;;;
ANTWERPEN-WEST - FH01;5507312;10414732;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;10414733;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;10414824;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;10416931;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;11077784;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;11077785;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;11077786;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5507312;11077787;(L/B/S)U template;Bordeauxstraat;16;;;;;
ANTWERPEN-WEST - FH01;5508518;10413024;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413026;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413215;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413216;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413217;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413218;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10413219;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;10416977;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;11077733;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;11077734;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5508518;11077735;(L/B/S)U template;Verbindingsdok-Oostkaai;23;;B;BNEO;B;BNEO
ANTWERPEN-WEST - FH01;5537964;11182568;(L/B/S)U template;Kattendijkdok-Westkaai;65;;;;;
ANTWERPEN-WEST - FH01;5563826;1861035;(L/B/S)U template;Kempischdok-Westkaai;84;;;;;
ANTWERPEN-WEST - FH01;5569316;10413310;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;10413312;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;11077778;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;11077779;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;11077780;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;11077781;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5569316;11077782;(L/B/S)U template;Bordeauxstraat;8;;;;;
ANTWERPEN-WEST - FH01;5575022;11076371;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076372;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076373;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076374;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076375;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076376;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076377;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575022;11076378;(L/B/S)U template;Ankerrui;13;;;;;
ANTWERPEN-WEST - FH01;5575585;11078104;(L/B/S)U template;Genuastraat;7;;;;;
ANTWERPEN-WEST - FH01;5575903;1748570;(L/B/S)U template;Oudeleeuwenrui;31;;;;;
ANTWERPEN-WEST - FH01;5576029;1767263;(L/B/S)U template;Napelsstraat;38;;;;;
ANTWERPEN-WEST - FH01;5576029;1767310;(L/B/S)U template;Napelsstraat;38;;;;;
ANTWERPEN-WEST - FH01;5576029;1767319;(L/B/S)U template;Napelsstraat;38;;;;;
ANTWERPEN-WEST - FH01;5576453;1689242;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;1689243;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;1689819;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;1689820;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;1691786;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;10414809;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576453;10417000;(L/B/S)U template;Zeevaartstraat;2;;;;;
ANTWERPEN-WEST - FH01;5576507;11184262;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;11184263;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666544;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666796;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666797;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666847;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666848;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666874;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666875;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;1666882;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;11077903;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5576507;11077904;(L/B/S)U template;Entrepotkaai;16;;;;;
ANTWERPEN-WEST - FH01;5751357;11076324;(L/B/S)U template;Nassaustraat;34;A;;;;
ANTWERPEN-WEST - FH01;5802357;11076662;(L/B/S)U template;Rijnkaai;2;;;;;
ANTWERPEN-WEST - FH01;5802358;11077043;(L/B/S)U template;Rijnkaai;4;;;;;
ANTWERPEN-WEST - FH01;5804911;11081608;(L/B/S)U template;Kattendijkdok-Westkaai;56;;;;;
ANTWERPEN-WEST - FH01;5804916;11182560;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182561;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182562;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182563;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182564;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182565;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11182566;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081528;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081529;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081530;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081531;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081532;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081533;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081534;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081535;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081536;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081537;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081538;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081539;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081540;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081541;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081542;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081543;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081544;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081545;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081546;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081547;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081548;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081549;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081550;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081551;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081552;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081553;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081554;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081555;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081556;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081557;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081558;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081559;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081560;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081561;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081562;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081563;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081564;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081565;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081566;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081567;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081568;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081569;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081570;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081571;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081572;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081573;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081574;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081575;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081576;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081577;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081578;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081579;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081580;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081581;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081582;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081583;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081584;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081585;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081586;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081587;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081588;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081589;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081590;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081591;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11081592;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11102621;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11102623;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11102624;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5804916;11102625;(L/B/S)U template;Kattendijkdok-Westkaai;61;;;;;
ANTWERPEN-WEST - FH01;5891727;11081463;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081464;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081465;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081466;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081467;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081468;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081469;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081470;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081471;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081472;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081473;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081474;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081475;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081476;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081477;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081478;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081479;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081480;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081481;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081482;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081483;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081484;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081485;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081486;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081487;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081488;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081489;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
ANTWERPEN-WEST - FH01;5891727;11081490;(L/B/S)U template;Kattendijkdok-Westkaai;71;;;;;
